country,facility_name,town,address,latitude,longitude,coord_precision,outdoor_courts,surface,lighting,free_use,access,owner,lipas_id,source_url,data_cutoff,fact_check_notes,permalink
LATVIA,Beach volleyball court (OSM w1474680043),,,57.343609,27.232273,approximate,2,sand,,yes,public,,w1474680043,https://www.openstreetmap.org/way/1474680043,2026-05-13,OSM way id=1474680043; openstreetmap.org (ODbL),lv-out-w1474680043-beach-volleyball-court-osm-w1474680043
LATVIA,Beach volleyball court (OSM w1475311338),,,57.134810,27.260654,approximate,2,sand,,yes,public,,w1475311338,https://www.openstreetmap.org/way/1475311338,2026-05-13,OSM way id=1475311338; openstreetmap.org (ODbL),lv-out-w1475311338-beach-volleyball-court-osm-w1475311338
LATVIA,Beach volleyball court (OSM w1475311339),,,57.134720,27.260750,approximate,2,sand,,yes,public,,w1475311339,https://www.openstreetmap.org/way/1475311339,2026-05-13,OSM way id=1475311339; openstreetmap.org (ODbL),lv-out-w1475311339-beach-volleyball-court-osm-w1475311339
LATVIA,Beach volleyball court (OSM w1475311340),,,57.134631,27.260847,approximate,2,sand,,yes,public,,w1475311340,https://www.openstreetmap.org/way/1475311340,2026-05-13,OSM way id=1475311340; openstreetmap.org (ODbL),lv-out-w1475311340-beach-volleyball-court-osm-w1475311340
LATVIA,Beach volleyball court (OSM w1475311341),,,57.134541,27.260944,approximate,2,sand,,yes,public,,w1475311341,https://www.openstreetmap.org/way/1475311341,2026-05-13,OSM way id=1475311341; openstreetmap.org (ODbL),lv-out-w1475311341-beach-volleyball-court-osm-w1475311341
LATVIA,Beach volleyball court (OSM w1475530755),,,57.219113,26.133292,approximate,2,sand,,yes,public,,w1475530755,https://www.openstreetmap.org/way/1475530755,2026-05-13,OSM way id=1475530755; openstreetmap.org (ODbL),lv-out-w1475530755-beach-volleyball-court-osm-w1475530755
LATVIA,Beach volleyball court (OSM w1485738268),,,56.880379,24.058069,approximate,2,sand,,yes,public,,w1485738268,https://www.openstreetmap.org/way/1485738268,2026-05-13,OSM way id=1485738268; openstreetmap.org (ODbL),lv-out-w1485738268-beach-volleyball-court-osm-w1485738268
LATVIA,Beach volleyball court (OSM w1486255872),,,56.536829,26.244676,approximate,2,sand,,yes,public,,w1486255872,https://www.openstreetmap.org/way/1486255872,2026-05-13,OSM way id=1486255872; openstreetmap.org (ODbL),lv-out-w1486255872-beach-volleyball-court-osm-w1486255872
LATVIA,Beach volleyball court (OSM w1486533378),,,56.945237,24.190165,approximate,2,sand,,yes,public,,w1486533378,https://www.openstreetmap.org/way/1486533378,2026-05-13,OSM way id=1486533378; openstreetmap.org (ODbL),lv-out-w1486533378-beach-volleyball-court-osm-w1486533378
LATVIA,Beach volleyball court (OSM w1489556419),,,56.544133,26.393004,approximate,2,sand,,yes,public,,w1489556419,https://www.openstreetmap.org/way/1489556419,2026-05-13,OSM way id=1489556419; openstreetmap.org (ODbL),lv-out-w1489556419-beach-volleyball-court-osm-w1489556419
LATVIA,Beach volleyball court (OSM w1489941683),,,56.152043,27.213708,approximate,2,sand,,yes,public,,w1489941683,https://www.openstreetmap.org/way/1489941683,2026-05-13,OSM way id=1489941683; openstreetmap.org (ODbL),lv-out-w1489941683-beach-volleyball-court-osm-w1489941683
LATVIA,Beach volleyball court (OSM w1491603722),,,56.332842,27.543056,approximate,2,sand,,yes,public,,w1491603722,https://www.openstreetmap.org/way/1491603722,2026-05-13,OSM way id=1491603722; openstreetmap.org (ODbL),lv-out-w1491603722-beach-volleyball-court-osm-w1491603722
LATVIA,Beach volleyball court (OSM w1491888486),,,57.002571,23.504677,approximate,2,sand,,yes,public,,w1491888486,https://www.openstreetmap.org/way/1491888486,2026-05-13,OSM way id=1491888486; openstreetmap.org (ODbL),lv-out-w1491888486-beach-volleyball-court-osm-w1491888486
LATVIA,Beach volleyball court (OSM w1492257780),,,56.693141,23.762637,approximate,2,sand,,yes,public,,w1492257780,https://www.openstreetmap.org/way/1492257780,2026-05-13,OSM way id=1492257780; openstreetmap.org (ODbL),lv-out-w1492257780-beach-volleyball-court-osm-w1492257780
LATVIA,Beach volleyball court (OSM w1494938956),,,57.229281,21.453449,approximate,2,sand,,yes,public,,w1494938956,https://www.openstreetmap.org/way/1494938956,2026-05-13,OSM way id=1494938956; openstreetmap.org (ODbL),lv-out-w1494938956-beach-volleyball-court-osm-w1494938956
LATVIA,Beach volleyball court (OSM w1498620442),,,56.332122,27.341976,approximate,2,sand,,yes,public,,w1498620442,https://www.openstreetmap.org/way/1498620442,2026-05-13,OSM way id=1498620442; openstreetmap.org (ODbL),lv-out-w1498620442-beach-volleyball-court-osm-w1498620442
LATVIA,Beach volleyball court (OSM w1499886314),,,56.966194,23.141516,approximate,2,sand,,yes,public,,w1499886314,https://www.openstreetmap.org/way/1499886314,2026-05-13,OSM way id=1499886314; openstreetmap.org (ODbL),lv-out-w1499886314-beach-volleyball-court-osm-w1499886314
LATVIA,Beach volleyball court (OSM w1500281780),,,56.729735,23.027024,approximate,2,sand,,yes,public,,w1500281780,https://www.openstreetmap.org/way/1500281780,2026-05-13,OSM way id=1500281780; openstreetmap.org (ODbL),lv-out-w1500281780-beach-volleyball-court-osm-w1500281780
LATVIA,Beach volleyball court (OSM w1501952372),,,56.538901,27.141638,approximate,2,sand,,yes,public,,w1501952372,https://www.openstreetmap.org/way/1501952372,2026-05-13,OSM way id=1501952372; openstreetmap.org (ODbL),lv-out-w1501952372-beach-volleyball-court-osm-w1501952372
LITHUANIA,Smėlio arena,Vilnius,Justiniškių g. 12,54.703213,25.219398,address,2,sand,yes,yes,public,,n4483360293,http://www.beacharena.lt/,2026-05-13,OSM node id=4483360293; openstreetmap.org (ODbL),lt-out-n4483360293-smelio-arena
LITHUANIA,Beach volleyball court (OSM n5248303334),,,54.574182,25.557865,approximate,2,sand,,yes,public,,n5248303334,https://www.openstreetmap.org/node/5248303334,2026-05-13,OSM node id=5248303334; openstreetmap.org (ODbL),lt-out-n5248303334-beach-volleyball-court-osm-n5248303334
LITHUANIA,Beach volleyball court (OSM n5689446699),,,55.758919,21.081299,approximate,2,sand,,yes,public,,n5689446699,https://www.openstreetmap.org/node/5689446699,2026-05-13,OSM node id=5689446699; openstreetmap.org (ODbL),lt-out-n5689446699-beach-volleyball-court-osm-n5689446699
LITHUANIA,Beach volleyball court (OSM n5851109057),,,55.303870,20.975518,approximate,2,sand,,yes,public,,n5851109057,https://www.openstreetmap.org/node/5851109057,2026-05-13,OSM node id=5851109057; openstreetmap.org (ODbL),lt-out-n5851109057-beach-volleyball-court-osm-n5851109057
LITHUANIA,Tinklinio aikštė,,,54.405338,24.025097,approximate,2,sand,no,yes,yes,,n8181125083,https://www.openstreetmap.org/node/8181125083,2026-05-13,OSM node id=8181125083; openstreetmap.org (ODbL),lt-out-n8181125083-tinklinio-aikste
LITHUANIA,Beach volleyball court (OSM n11065850584),,,56.038409,21.884056,approximate,2,sand,no,yes,yes,,n11065850584,https://www.openstreetmap.org/node/11065850584,2026-05-13,OSM node id=11065850584; openstreetmap.org (ODbL),lt-out-n11065850584-beach-volleyball-court-osm-n11065850584
LITHUANIA,Beach volleyball court (OSM n11145731980),,,54.520575,23.344355,approximate,2,sand,,yes,public,,n11145731980,https://www.openstreetmap.org/node/11145731980,2026-05-13,OSM node id=11145731980; openstreetmap.org (ODbL),lt-out-n11145731980-beach-volleyball-court-osm-n11145731980
LITHUANIA,Beach volleyball court (OSM n12035585382),,,54.824312,25.326403,approximate,2,sand,,yes,yes,,n12035585382,https://www.openstreetmap.org/node/12035585382,2026-05-13,OSM node id=12035585382; openstreetmap.org (ODbL),lt-out-n12035585382-beach-volleyball-court-osm-n12035585382
LITHUANIA,Beach volleyball court (OSM n12035585385),,,54.818974,25.324279,approximate,2,unpaved,,yes,public,,n12035585385,https://www.openstreetmap.org/node/12035585385,2026-05-13,OSM node id=12035585385; openstreetmap.org (ODbL),lt-out-n12035585385-beach-volleyball-court-osm-n12035585385
LITHUANIA,Nudistų tinklinio aikštelė,,,55.299725,20.972045,approximate,2,sand,,yes,yes,,n12820971440,https://www.openstreetmap.org/node/12820971440,2026-05-13,OSM node id=12820971440; openstreetmap.org (ODbL),lt-out-n12820971440-nudistu-tinklinio-aikstele
LITHUANIA,Beach volleyball court (OSM n13045167583),,,54.934801,23.916821,approximate,2,sand,,yes,public,,n13045167583,https://www.openstreetmap.org/node/13045167583,2026-05-13,OSM node id=13045167583; openstreetmap.org (ODbL),lt-out-n13045167583-beach-volleyball-court-osm-n13045167583
LITHUANIA,Beach volleyball court (OSM n13045167584),,,54.934776,23.916999,approximate,2,sand,,yes,public,,n13045167584,https://www.openstreetmap.org/node/13045167584,2026-05-13,OSM node id=13045167584; openstreetmap.org (ODbL),lt-out-n13045167584-beach-volleyball-court-osm-n13045167584
LITHUANIA,Beach volleyball court (OSM n13045167585),,,54.934980,23.916896,approximate,2,sand,,yes,public,,n13045167585,https://www.openstreetmap.org/node/13045167585,2026-05-13,OSM node id=13045167585; openstreetmap.org (ODbL),lt-out-n13045167585-beach-volleyball-court-osm-n13045167585
LITHUANIA,Beach volleyball court (OSM n13045167586),,,54.934956,23.917074,approximate,2,sand,,yes,public,,n13045167586,https://www.openstreetmap.org/node/13045167586,2026-05-13,OSM node id=13045167586; openstreetmap.org (ODbL),lt-out-n13045167586-beach-volleyball-court-osm-n13045167586
LITHUANIA,Beach volleyball court (OSM n13045167587),,,54.935144,23.916964,approximate,2,sand,,yes,public,,n13045167587,https://www.openstreetmap.org/node/13045167587,2026-05-13,OSM node id=13045167587; openstreetmap.org (ODbL),lt-out-n13045167587-beach-volleyball-court-osm-n13045167587
LITHUANIA,Beach volleyball court (OSM n13045167588),,,54.935119,23.917141,approximate,2,sand,,yes,public,,n13045167588,https://www.openstreetmap.org/node/13045167588,2026-05-13,OSM node id=13045167588; openstreetmap.org (ODbL),lt-out-n13045167588-beach-volleyball-court-osm-n13045167588
LITHUANIA,Beach volleyball court (OSM w110070460),,,55.410158,23.243089,approximate,2,sand,,yes,public,,w110070460,https://www.openstreetmap.org/way/110070460,2026-05-13,OSM way id=110070460; openstreetmap.org (ODbL),lt-out-w110070460-beach-volleyball-court-osm-w110070460
LITHUANIA,Beach volleyball court (OSM w126117978),,,54.713703,25.225154,approximate,2,sand,yes,yes,public,,w126117978,https://www.openstreetmap.org/way/126117978,2026-05-13,OSM way id=126117978; openstreetmap.org (ODbL),lt-out-w126117978-beach-volleyball-court-osm-w126117978
LITHUANIA,Beach volleyball court (OSM w142486370),,,54.258301,24.214939,approximate,2,sand,,yes,public,,w142486370,https://www.openstreetmap.org/way/142486370,2026-05-13,OSM way id=142486370; openstreetmap.org (ODbL),lt-out-w142486370-beach-volleyball-court-osm-w142486370
LITHUANIA,Beach volleyball court (OSM w151308272),,,55.751657,25.844008,approximate,2,sand,,yes,public,,w151308272,https://www.openstreetmap.org/way/151308272,2026-05-13,OSM way id=151308272; openstreetmap.org (ODbL),lt-out-w151308272-beach-volleyball-court-osm-w151308272
LITHUANIA,Beach volleyball court (OSM w170304105),,,55.252955,22.278607,approximate,2,sand,,yes,public,,w170304105,https://www.openstreetmap.org/way/170304105,2026-05-13,OSM way id=170304105; openstreetmap.org (ODbL),lt-out-w170304105-beach-volleyball-court-osm-w170304105
LITHUANIA,Beach volleyball court (OSM w180314136),,,55.773204,23.664717,approximate,2,sand,,yes,public,,w180314136,https://www.openstreetmap.org/way/180314136,2026-05-13,OSM way id=180314136; openstreetmap.org (ODbL),lt-out-w180314136-beach-volleyball-court-osm-w180314136
LITHUANIA,Beach volleyball court (OSM w223696722),,,54.916131,23.831813,approximate,2,sand,,yes,public,,w223696722,https://www.openstreetmap.org/way/223696722,2026-05-13,OSM way id=223696722; openstreetmap.org (ODbL),lt-out-w223696722-beach-volleyball-court-osm-w223696722
LITHUANIA,Beach volleyball court (OSM w235893146),,,55.845107,25.014890,approximate,2,sand,,yes,public,,w235893146,https://www.openstreetmap.org/way/235893146,2026-05-13,OSM way id=235893146; openstreetmap.org (ODbL),lt-out-w235893146-beach-volleyball-court-osm-w235893146
LITHUANIA,Beach volleyball court (OSM w235966370),,,55.850044,24.976969,approximate,2,sand,,yes,public,,w235966370,https://www.openstreetmap.org/way/235966370,2026-05-13,OSM way id=235966370; openstreetmap.org (ODbL),lt-out-w235966370-beach-volleyball-court-osm-w235966370
LITHUANIA,Beach volleyball court (OSM w243648271),,,54.655929,24.049809,approximate,2,sand,,yes,public,,w243648271,https://www.openstreetmap.org/way/243648271,2026-05-13,OSM way id=243648271; openstreetmap.org (ODbL),lt-out-w243648271-beach-volleyball-court-osm-w243648271
LITHUANIA,Beach volleyball court (OSM w256036333),,,56.239309,22.717194,approximate,2,sand,,yes,public,,w256036333,https://www.openstreetmap.org/way/256036333,2026-05-13,OSM way id=256036333; openstreetmap.org (ODbL),lt-out-w256036333-beach-volleyball-court-osm-w256036333
LITHUANIA,Beach volleyball court (OSM w258892243),,,55.887844,21.236201,approximate,2,sand,,yes,public,,w258892243,https://www.openstreetmap.org/way/258892243,2026-05-13,OSM way id=258892243; openstreetmap.org (ODbL),lt-out-w258892243-beach-volleyball-court-osm-w258892243
LITHUANIA,Beach volleyball court (OSM w279536701),,,55.311922,20.983440,approximate,2,sand,no,yes,yes,,w279536701,https://www.openstreetmap.org/way/279536701,2026-05-13,OSM way id=279536701; openstreetmap.org (ODbL),lt-out-w279536701-beach-volleyball-court-osm-w279536701
LITHUANIA,Beach volleyball court (OSM w291608781),,,55.492056,22.186917,approximate,2,sand,,yes,public,,w291608781,https://www.openstreetmap.org/way/291608781,2026-05-13,OSM way id=291608781; openstreetmap.org (ODbL),lt-out-w291608781-beach-volleyball-court-osm-w291608781
LITHUANIA,Paplūdimio tinklinis,,,55.545933,21.099486,approximate,2,sand,,yes,public,,w292171241,https://www.openstreetmap.org/way/292171241,2026-05-13,OSM way id=292171241; openstreetmap.org (ODbL),lt-out-w292171241-papludimio-tinklinis
LITHUANIA,Beach volleyball court (OSM w301669264),,,54.897025,23.877351,approximate,2,sand,no,yes,public,,w301669264,https://www.openstreetmap.org/way/301669264,2026-05-13,OSM way id=301669264; openstreetmap.org (ODbL),lt-out-w301669264-beach-volleyball-court-osm-w301669264
LITHUANIA,Beach volleyball court (OSM w315442777),,,55.740428,24.343604,approximate,2,sand,no,yes,public,,w315442777,https://www.openstreetmap.org/way/315442777,2026-05-13,OSM way id=315442777; openstreetmap.org (ODbL),lt-out-w315442777-beach-volleyball-court-osm-w315442777
LITHUANIA,Beach volleyball court (OSM w315453388),,,55.793779,24.440998,approximate,2,sand,,yes,public,,w315453388,https://www.openstreetmap.org/way/315453388,2026-05-13,OSM way id=315453388; openstreetmap.org (ODbL),lt-out-w315453388-beach-volleyball-court-osm-w315453388
LITHUANIA,Pliažo tinklinio aikštelės,,,55.982005,23.864018,approximate,2,sand,,yes,public,,w316450895,https://www.openstreetmap.org/way/316450895,2026-05-13,OSM way id=316450895; openstreetmap.org (ODbL),lt-out-w316450895-pliazo-tinklinio-aiksteles
LITHUANIA,Beach volleyball court (OSM w317344834),,,55.736265,24.374060,approximate,2,sand,,yes,public,,w317344834,https://www.openstreetmap.org/way/317344834,2026-05-13,OSM way id=317344834; openstreetmap.org (ODbL),lt-out-w317344834-beach-volleyball-court-osm-w317344834
LITHUANIA,Beach volleyball court (OSM w350397103),,,55.695651,21.370938,approximate,2,sand,,yes,public,,w350397103,https://www.openstreetmap.org/way/350397103,2026-05-13,OSM way id=350397103; openstreetmap.org (ODbL),lt-out-w350397103-beach-volleyball-court-osm-w350397103
LITHUANIA,Beach volleyball court (OSM w354138112),,,55.369525,21.361714,approximate,2,sand,,yes,public,,w354138112,https://www.openstreetmap.org/way/354138112,2026-05-13,OSM way id=354138112; openstreetmap.org (ODbL),lt-out-w354138112-beach-volleyball-court-osm-w354138112
LITHUANIA,Beach volleyball court (OSM w355742180),,,54.653700,23.013607,approximate,2,sand,,yes,public,,w355742180,https://www.openstreetmap.org/way/355742180,2026-05-13,OSM way id=355742180; openstreetmap.org (ODbL),lt-out-w355742180-beach-volleyball-court-osm-w355742180
LITHUANIA,Beach volleyball court (OSM w361931099),,,55.074165,22.769332,approximate,2,sand,,yes,public,,w361931099,https://www.openstreetmap.org/way/361931099,2026-05-13,OSM way id=361931099; openstreetmap.org (ODbL),lt-out-w361931099-beach-volleyball-court-osm-w361931099
LITHUANIA,Beach volleyball court (OSM w361931100),,,55.074223,22.769609,approximate,2,sand,yes,yes,public,,w361931100,https://www.openstreetmap.org/way/361931100,2026-05-13,OSM way id=361931100; openstreetmap.org (ODbL),lt-out-w361931100-beach-volleyball-court-osm-w361931100
LITHUANIA,Beach volleyball court (OSM w367989800),,,56.226603,22.550459,approximate,2,sand,,yes,public,,w367989800,https://www.openstreetmap.org/way/367989800,2026-05-13,OSM way id=367989800; openstreetmap.org (ODbL),lt-out-w367989800-beach-volleyball-court-osm-w367989800
LITHUANIA,Paplūdimio tinklinio aikštelė,,,55.594621,21.397831,approximate,2,sand,,yes,public,,w373772765,https://www.openstreetmap.org/way/373772765,2026-05-13,OSM way id=373772765; openstreetmap.org (ODbL),lt-out-w373772765-papludimio-tinklinio-aikstele
LITHUANIA,Beach volleyball court (OSM w379361566),,,54.625873,24.045226,approximate,2,sand,no,yes,public,,w379361566,https://www.openstreetmap.org/way/379361566,2026-05-13,OSM way id=379361566; openstreetmap.org (ODbL),lt-out-w379361566-beach-volleyball-court-osm-w379361566
LITHUANIA,Beach volleyball court (OSM w404738582),,,56.234780,23.625222,approximate,2,sand,no,yes,public,,w404738582,https://www.openstreetmap.org/way/404738582,2026-05-13,OSM way id=404738582; openstreetmap.org (ODbL),lt-out-w404738582-beach-volleyball-court-osm-w404738582
LITHUANIA,Beach volleyball court (OSM w421775172),,,55.949629,25.801871,approximate,2,sand,,yes,public,,w421775172,https://www.openstreetmap.org/way/421775172,2026-05-13,OSM way id=421775172; openstreetmap.org (ODbL),lt-out-w421775172-beach-volleyball-court-osm-w421775172
LITHUANIA,Beach volleyball court (OSM w429259160),,,55.970785,25.572751,approximate,2,sand,,yes,public,,w429259160,https://www.openstreetmap.org/way/429259160,2026-05-13,OSM way id=429259160; openstreetmap.org (ODbL),lt-out-w429259160-beach-volleyball-court-osm-w429259160
LITHUANIA,Beach volleyball court (OSM w429259162),,,55.971018,25.573561,approximate,2,sand,,yes,public,,w429259162,https://www.openstreetmap.org/way/429259162,2026-05-13,OSM way id=429259162; openstreetmap.org (ODbL),lt-out-w429259162-beach-volleyball-court-osm-w429259162
LITHUANIA,Beach volleyball court (OSM w434336241),,,55.898063,21.264196,approximate,2,sand,,yes,public,,w434336241,https://www.openstreetmap.org/way/434336241,2026-05-13,OSM way id=434336241; openstreetmap.org (ODbL),lt-out-w434336241-beach-volleyball-court-osm-w434336241
LITHUANIA,Beach volleyball court (OSM w434336242),,,55.898282,21.265250,approximate,2,sand,,yes,public,,w434336242,https://www.openstreetmap.org/way/434336242,2026-05-13,OSM way id=434336242; openstreetmap.org (ODbL),lt-out-w434336242-beach-volleyball-court-osm-w434336242
LITHUANIA,Beach volleyball court (OSM w442640544),,,54.875765,23.965763,approximate,2,sand,,yes,public,,w442640544,https://www.openstreetmap.org/way/442640544,2026-05-13,OSM way id=442640544; openstreetmap.org (ODbL),lt-out-w442640544-beach-volleyball-court-osm-w442640544
LITHUANIA,Beach volleyball court (OSM w445181897),,,55.343543,25.390045,approximate,2,sand,,yes,public,,w445181897,https://www.openstreetmap.org/way/445181897,2026-05-13,OSM way id=445181897; openstreetmap.org (ODbL),lt-out-w445181897-beach-volleyball-court-osm-w445181897
LITHUANIA,Beach volleyball court (OSM w445434273),,,54.722930,25.311180,approximate,2,sand,no,yes,yes,,w445434273,https://www.openstreetmap.org/way/445434273,2026-05-13,OSM way id=445434273; openstreetmap.org (ODbL),lt-out-w445434273-beach-volleyball-court-osm-w445434273
LITHUANIA,Beach volleyball court (OSM w450524785),,,55.595090,26.428445,approximate,2,sand,no,yes,public,,w450524785,https://www.openstreetmap.org/way/450524785,2026-05-13,OSM way id=450524785; openstreetmap.org (ODbL),lt-out-w450524785-beach-volleyball-court-osm-w450524785
LITHUANIA,Beach volleyball court (OSM w460682330),,,54.416258,23.141569,approximate,2,sand,,yes,public,,w460682330,https://www.openstreetmap.org/way/460682330,2026-05-13,OSM way id=460682330; openstreetmap.org (ODbL),lt-out-w460682330-beach-volleyball-court-osm-w460682330
LITHUANIA,Beach volleyball court (OSM w462914055),,,55.722565,21.926180,approximate,2,sand,,yes,public,,w462914055,https://www.openstreetmap.org/way/462914055,2026-05-13,OSM way id=462914055; openstreetmap.org (ODbL),lt-out-w462914055-beach-volleyball-court-osm-w462914055
LITHUANIA,Beach volleyball court (OSM w478849324),,,54.652324,23.085707,approximate,2,sand,,yes,public,,w478849324,https://www.openstreetmap.org/way/478849324,2026-05-13,OSM way id=478849324; openstreetmap.org (ODbL),lt-out-w478849324-beach-volleyball-court-osm-w478849324
LITHUANIA,Beach volleyball court (OSM w479706415),,,55.043221,24.960704,approximate,2,sand,yes,yes,public,,w479706415,https://www.openstreetmap.org/way/479706415,2026-05-13,OSM way id=479706415; openstreetmap.org (ODbL),lt-out-w479706415-beach-volleyball-court-osm-w479706415
LITHUANIA,Beach volleyball court (OSM w488868842),,,54.952326,23.965032,approximate,2,sand,,yes,public,,w488868842,https://www.openstreetmap.org/way/488868842,2026-05-13,OSM way id=488868842; openstreetmap.org (ODbL),lt-out-w488868842-beach-volleyball-court-osm-w488868842
LITHUANIA,Beach volleyball court (OSM w489090007),,,55.604133,22.668926,approximate,2,sand,,yes,public,,w489090007,https://www.openstreetmap.org/way/489090007,2026-05-13,OSM way id=489090007; openstreetmap.org (ODbL),lt-out-w489090007-beach-volleyball-court-osm-w489090007
LITHUANIA,Paplūdimio tinklinio aikštelė,,,55.596399,21.393177,approximate,2,sand,,yes,public,,w492683075,https://www.openstreetmap.org/way/492683075,2026-05-13,OSM way id=492683075; openstreetmap.org (ODbL),lt-out-w492683075-papludimio-tinklinio-aikstele
LITHUANIA,Beach volleyball court (OSM w494803239),,,54.848199,23.839112,approximate,2,sand,,yes,public,,w494803239,https://www.openstreetmap.org/way/494803239,2026-05-13,OSM way id=494803239; openstreetmap.org (ODbL),lt-out-w494803239-beach-volleyball-court-osm-w494803239
LITHUANIA,Beach volleyball court (OSM w497136187),,,54.427877,22.749410,approximate,2,sand,,yes,public,,w497136187,https://www.openstreetmap.org/way/497136187,2026-05-13,OSM way id=497136187; openstreetmap.org (ODbL),lt-out-w497136187-beach-volleyball-court-osm-w497136187
LITHUANIA,Beach volleyball court (OSM w498002941),,,55.637720,22.295127,approximate,2,sand,no,yes,public,,w498002941,https://www.openstreetmap.org/way/498002941,2026-05-13,OSM way id=498002941; openstreetmap.org (ODbL),lt-out-w498002941-beach-volleyball-court-osm-w498002941
LITHUANIA,Beach volleyball court (OSM w498002942),,,55.637882,22.295452,approximate,2,sand,no,yes,public,,w498002942,https://www.openstreetmap.org/way/498002942,2026-05-13,OSM way id=498002942; openstreetmap.org (ODbL),lt-out-w498002942-beach-volleyball-court-osm-w498002942
LITHUANIA,Beach volleyball court (OSM w505627206),,,56.179294,24.958067,approximate,2,sand,,yes,public,,w505627206,https://www.openstreetmap.org/way/505627206,2026-05-13,OSM way id=505627206; openstreetmap.org (ODbL),lt-out-w505627206-beach-volleyball-court-osm-w505627206
LITHUANIA,Beach volleyball court (OSM w507358521),,,55.262394,26.175452,approximate,2,sand,,yes,public,,w507358521,https://www.openstreetmap.org/way/507358521,2026-05-13,OSM way id=507358521; openstreetmap.org (ODbL),lt-out-w507358521-beach-volleyball-court-osm-w507358521
LITHUANIA,Beach volleyball court (OSM w507976567),,,55.725381,21.118626,approximate,2,sand,,yes,public,,w507976567,https://www.openstreetmap.org/way/507976567,2026-05-13,OSM way id=507976567; openstreetmap.org (ODbL),lt-out-w507976567-beach-volleyball-court-osm-w507976567
LITHUANIA,Beach volleyball court (OSM w507976568),,,55.725479,21.118482,approximate,2,sand,,yes,public,,w507976568,https://www.openstreetmap.org/way/507976568,2026-05-13,OSM way id=507976568; openstreetmap.org (ODbL),lt-out-w507976568-beach-volleyball-court-osm-w507976568
LITHUANIA,Beach volleyball court (OSM w508140698),,,55.736019,26.232923,approximate,2,sand,,yes,public,,w508140698,https://www.openstreetmap.org/way/508140698,2026-05-13,OSM way id=508140698; openstreetmap.org (ODbL),lt-out-w508140698-beach-volleyball-court-osm-w508140698
LITHUANIA,Beach volleyball court (OSM w510549125),,,55.267261,21.969572,approximate,2,sand,,yes,public,,w510549125,https://www.openstreetmap.org/way/510549125,2026-05-13,OSM way id=510549125; openstreetmap.org (ODbL),lt-out-w510549125-beach-volleyball-court-osm-w510549125
LITHUANIA,Beach volleyball court (OSM w514630058),,,54.695288,25.179834,approximate,2,sand,,yes,public,,w514630058,https://www.openstreetmap.org/way/514630058,2026-05-13,OSM way id=514630058; openstreetmap.org (ODbL),lt-out-w514630058-beach-volleyball-court-osm-w514630058
LITHUANIA,Beach volleyball court (OSM w516547043),,,54.377507,25.326128,approximate,2,sand,,yes,public,,w516547043,https://www.openstreetmap.org/way/516547043,2026-05-13,OSM way id=516547043; openstreetmap.org (ODbL),lt-out-w516547043-beach-volleyball-court-osm-w516547043
LITHUANIA,Beach volleyball court (OSM w517020787),,,54.695413,25.179932,approximate,2,sand,,yes,public,,w517020787,https://www.openstreetmap.org/way/517020787,2026-05-13,OSM way id=517020787; openstreetmap.org (ODbL),lt-out-w517020787-beach-volleyball-court-osm-w517020787
LITHUANIA,Beach volleyball court (OSM w518189449),,,55.594160,23.210988,approximate,2,sand,no,yes,public,,w518189449,https://www.openstreetmap.org/way/518189449,2026-05-13,OSM way id=518189449; openstreetmap.org (ODbL),lt-out-w518189449-beach-volleyball-court-osm-w518189449
LITHUANIA,Beach volleyball court (OSM w520910135),,,56.068497,23.489981,approximate,2,sand,,yes,public,,w520910135,https://www.openstreetmap.org/way/520910135,2026-05-13,OSM way id=520910135; openstreetmap.org (ODbL),lt-out-w520910135-beach-volleyball-court-osm-w520910135
LITHUANIA,Beach volleyball court (OSM w527927900),,,55.921978,21.064381,approximate,2,sand,no,yes,public,,w527927900,https://www.openstreetmap.org/way/527927900,2026-05-13,OSM way id=527927900; openstreetmap.org (ODbL),lt-out-w527927900-beach-volleyball-court-osm-w527927900
LITHUANIA,Beach volleyball court (OSM w565568168),,,55.240340,22.274535,approximate,2,sand,,yes,public,,w565568168,https://www.openstreetmap.org/way/565568168,2026-05-13,OSM way id=565568168; openstreetmap.org (ODbL),lt-out-w565568168-beach-volleyball-court-osm-w565568168
LITHUANIA,Beach volleyball court (OSM w565568171),,,55.240689,22.275080,approximate,2,sand,,yes,public,,w565568171,https://www.openstreetmap.org/way/565568171,2026-05-13,OSM way id=565568171; openstreetmap.org (ODbL),lt-out-w565568171-beach-volleyball-court-osm-w565568171
LITHUANIA,Beach volleyball court (OSM w565568174),,,55.234881,22.264282,approximate,2,sand,,yes,public,,w565568174,https://www.openstreetmap.org/way/565568174,2026-05-13,OSM way id=565568174; openstreetmap.org (ODbL),lt-out-w565568174-beach-volleyball-court-osm-w565568174
LITHUANIA,Beach volleyball court (OSM w566328668),,,55.746000,21.126777,approximate,2,sand,,yes,public,,w566328668,https://www.openstreetmap.org/way/566328668,2026-05-13,OSM way id=566328668; openstreetmap.org (ODbL),lt-out-w566328668-beach-volleyball-court-osm-w566328668
LITHUANIA,Beach volleyball court (OSM w574851570),,,56.250083,23.601091,approximate,2,sand,,yes,yes,,w574851570,https://www.openstreetmap.org/way/574851570,2026-05-13,OSM way id=574851570; openstreetmap.org (ODbL),lt-out-w574851570-beach-volleyball-court-osm-w574851570
